command,mean,stddev,median,user,system,min,max,parameter_num_count
counto=$((2**2)) rust/target/debug/name-generator,0.00803274608,0.00029117738010446504,0.00803274608,0.00670868,0.0013374,0.00782685258,0.00823863958,2
counto=$((2**2)) ./name-generator.py,0.07702069957999999,0.003997526364061664,0.07702069957999999,0.050213179999999996,0.0275163,0.07419402157999999,0.07984737758,2
counto=$((2**3)) ./name-generator_cpp,0.0026096480799999997,0.000038543683535697444,0.0026096480799999997,0.0013870900000000001,0.0017199,0.00258239358,0.00263690258,3
counto=$((2**3)) ./name-generator_cpp_O2,0.00317890458,0.00008138516208744647,0.00317890458,0.00065609,0.0028603,0.0031213565800000003,0.0032364525799999998,3
counto=$((2**3)) ./name-generator_cpp_O1,0.00348140858,0.00008462653957240635,0.00348140858,0.0023536800000000004,0.0010194,0.0034215685799999997,0.00354124858,3
counto=$((2**3)) ./name-generator_go,0.0047155745800000004,0.0002783356138513355,0.0047155745800000004,0.0016470900000000001,0.0036637999999999996,0.004518761580000001,0.00491238758,3
counto=$((2**3)) ./name-generator_pascal,0.00629725658,0.0018204860061445133,0.00629725658,0.00382609,0.0028543999999999996,0.005009978579999999,0.00758453458,3
counto=$((2**3)) ./name-generator.js,0.03196381208,0.00001215728688893938,0.03196381208,0.02201368,0.0136073,0.03195521558,0.03197240858,3
counto=$((2**3)) ./name-generator.ts,0.058112392080000005,0.007306970654884585,0.058112392080000005,0.06005718,0.0162608,0.052945583580000004,0.06327920058,3
counto=$((2**3)) java -jar ./name-generator.jar,0.07763518057999999,0.012315649109441286,0.07763518057999999,0.12401518,0.0247753,0.06892670158,0.08634365958,3
counto=$((2**3)) ./name-generator.pl,0.01645239458,0.0009712422766580933,0.01645239458,0.01306968,0.0032438,0.015765622580000003,0.01713916658,3
counto=$((2**3)) ./name-generator_d,0.00474175158,0.0009607728536558484,0.00474175158,0.00205118,0.0026073,0.004062382579999999,0.005421120580000001,3
counto=$((2**3)) ./name-generator.r,0.16339999908,0.00805160359294871,0.16339999908,0.13649667999999998,0.0258398,0.15770665558,0.16909334258,3
counto=$((2**3)) ./name-generator.php,0.012012937080000001,0.0007426848588819484,0.012012937080000001,0.005767179999999999,0.006049799999999999,0.011487779580000001,0.01253809458,3
counto=$((2**3)) ./name-generator.rb,0.07018068858,0.0036591460707790825,0.07018068858,0.05567068,0.013837799999999999,0.06759328158,0.07276809558,3
counto=$((2**3)) ./name-generator.lua,0.01826933458,0.0015879808112090027,0.01826933458,0.015575180000000001,0.0026028999999999996,0.01714646258,0.01939220658,3
counto=$((2**3)) java NameGenerator,0.04280004508,0.0022539346848372737,0.04280004508,0.06032218,0.0220128,0.04120627258,0.04439381758,3
counto=$((2**3)) rust/target/debug/name-generator,0.00533131908,0.0003553034798767108,0.00533131908,0.00370268,0.0016369,0.00508008158,0.00558255658,3
counto=$((2**3)) ./name-generator.py,0.07316561558,0.0014243662015373671,0.07316561558,0.05187168,0.022426799999999997,0.07215843658,0.07417279457999999,3
counto=$((2**4)) ./name-generator_cpp,0.00359467858,0.0008692095965600006,0.00359467858,0.0019715899999999996,0.0018719,0.00298005458,0.004209302579999999,4
counto=$((2**4)) ./name-generator_cpp_O2,0.00214716858,0.00014818553970614003,0.00214716858,0,0.0029078000000000003,0.0020423855799999997,0.0022519515799999997,4
counto=$((2**4)) ./name-generator_cpp_O1,0.0028676250799999996,0.0012991184987061419,0.0028676250799999996,0.0018406800000000001,0.0010569,0.0019490095799999997,0.0037862405799999996,4
counto=$((2**4)) ./name-generator_go,0.00439712258,0.00032954428694486536,0.00439712258,0.00320418,0.0012389,0.00416409958,0.00463014558,4
counto=$((2**4)) ./name-generator_pascal,0.00596077308,0.00100374161142821,0.00596077308,0.00267768,0.0030158,0.00525102058,0.0066705255799999995,4
counto=$((2**4)) ./name-generator.js,0.02592919558,0.0014306240965508714,0.02592919558,0.01813868,0.0108573,0.024917591580000002,0.02694079958,4
counto=$((2**4)) ./name-generator.ts,0.06104346358,0.015263291609068405,0.06104346358,0.06310018,0.0161193,0.05025068658,0.07183624058,4
counto=$((2**4)) java -jar ./name-generator.jar,0.07406869358,0.0034618321661296593,0.07406869358,0.12994367999999998,0.0210633,0.07162080858,0.07651657858,4
counto=$((2**4)) ./name-generator.pl,0.016946007080000002,0.0018751644522133257,0.016946007080000002,0.01209568,0.0046333,0.015620065580000002,0.018271948580000003,4
counto=$((2**4)) ./name-generator_d,0.00522980058,0.00040245406715301026,0.00522980058,0.00090559,0.0040222999999999995,0.00494522258,0.00551437858,4
counto=$((2**4)) ./name-generator.r,0.21248996558,0.0338206599572842,0.21248996558,0.17123067999999997,0.040140300000000004,0.18857514758000002,0.23640478358,4
counto=$((2**4)) ./name-generator.php,0.01224020008,0.0004366547008386604,0.01224020008,0.00249518,0.009519799999999998,0.01193143858,0.01254896158,4
counto=$((2**4)) ./name-generator.rb,0.06705146058,0.000562961649628105,0.06705146058,0.04915518,0.0172128,0.06665338658,0.06744953458,4
counto=$((2**4)) ./name-generator.lua,0.01956403758,0.002669931968170349,0.01956403758,0.01547368,0.0032002999999999997,0.01767611058,0.02145196458,4
counto=$((2**4)) java NameGenerator,0.043972443580000006,0.0027420809014819403,0.043972443580000006,0.05631968,0.0260363,0.04203349958,0.045911387580000004,4
counto=$((2**4)) rust/target/debug/name-generator,0.00788418658,0.0015427090066503155,0.00788418658,0.00331468,0.0038557999999999995,0.00679332658,0.008975046580000002,4
counto=$((2**4)) ./name-generator.py,0.07165128908,0.008927229476441189,0.07165128908,0.051141679999999995,0.0215233,0.06533878458,0.07796379358,4
counto=$((2**5)) ./name-generator_cpp,0.00403210758,0.00029392590416293696,0.00403210758,0.0029286800000000003,0.0011899,0.00382427058,0.00423994458,5
counto=$((2**5)) ./name-generator_cpp_O2,0.00369074858,0.00007157759103238965,0.00369074858,0.0019475900000000001,0.0021533999999999998,0.00364013558,0.00374136158,5
counto=$((2**5)) ./name-generator_cpp_O1,0.0040227590799999996,0.00010546851194787934,0.0040227590799999996,0,0.004729799999999999,0.00394818158,0.0040973365799999995,5
counto=$((2**5)) ./name-generator_go,0.0048231175799999994,0.000320671511054537,0.0048231175799999994,0.00105009,0.004053299999999999,0.004596368579999999,0.0050498665799999995,5
counto=$((2**5)) ./name-generator_pascal,0.006968629080000001,0.00025847510568814924,0.006968629080000001,0.0036235899999999995,0.0037118999999999997,0.006785859580000001,0.007151398580000001,5
counto=$((2**5)) ./name-generator.js,0.030412050080000003,0.005050048443896798,0.030412050080000003,0.02030018,0.0128493,0.026841126580000003,0.03398297358,5
counto=$((2**5)) ./name-generator.ts,0.07370797158,0.009270669118743155,0.07370797158,0.07646618,0.015539299999999999,0.06715261858,0.08026332458,5
counto=$((2**5)) java -jar ./name-generator.jar,0.09995441958,0.01603051236615075,0.09995441958,0.17384718,0.023829799999999998,0.08861913558,0.11128970358,5
counto=$((2**5)) ./name-generator.pl,0.017368512080000002,0.0021146219210214623,0.017368512080000002,0.00416068,0.0129498,0.015873248580000002,0.018863775580000002,5
counto=$((2**5)) ./name-generator_d,0.00443674458,0.0003237884377460067,0.00443674458,0.00189868,0.0024388,0.00420779158,0.004665697579999999,5
counto=$((2**5)) ./name-generator.r,0.16940110058000002,0.004485814709169329,0.16940110058000002,0.13485667999999998,0.0342638,0.16622915058,0.17257305058,5
counto=$((2**5)) ./name-generator.php,0.01241755408,0.00003407194025147446,0.01241755408,0.00583768,0.0063678,0.01239346158,0.012441646580000002,5
counto=$((2**5)) ./name-generator.rb,0.07637363408,0.008313571099029134,0.07637363408,0.056827180000000005,0.018145299999999996,0.07049505158,0.08225221658,5
counto=$((2**5)) ./name-generator.lua,0.018546110580000004,0.0007229784999970607,0.018546110580000004,0.01612118,0.0023653999999999997,0.018034887580000002,0.019057333580000002,5
