command,mean,stddev,median,user,system,min,max,parameter_num_count
counto=$((2**1)) ./name-generator,0.0010411770000000001,0.00004106169078350275,0.0010411770000000001,0.0006048199999999999,0.00094598,0.0010121420000000002,0.001070212,1
counto=$((2**1)) ./name-generator_cpp,0.002913143,0.00020355058645948407,0.002913143,0.0014578199999999999,0.0019224799999999996,0.002769211,0.003057075,1
counto=$((2**1)) ./name-generator_O2,0.0019940655000000003,0.001007171079316965,0.0019940655000000003,0.00213614,0,0.0012818880000000001,0.002706243,1
counto=$((2**1)) ./name-generator_cpp_O2,0.0020789015,0.0002643200503414374,0.0020789015,0,0.0028644599999999997,0.0018919990000000001,0.002265804,1
counto=$((2**1)) ./name-generator_O1,0.0026009325,0.000015322296841531136,0.0026009325,0.00275314,0,0.0025900980000000003,0.002611767,1
counto=$((2**1)) ./name-generator_cpp_O1,0.004180482,0.000018966018084986282,0.004180482,0.0029751400000000002,0.0011574799999999998,0.004167071,0.004193893000000001,1
counto=$((2**1)) ./name-generator_go,0.004661092,0.0002468014798375408,0.004661092,0.004945140000000001,0,0.004486577,0.0048356070000000004,1
counto=$((2**1)) ./name-generator_pascal,0.007941585000000001,0.00016525226897685892,0.007941585000000001,0.0035761400000000002,0.00422546,0.007824734,0.008058436,1
counto=$((2**1)) ./name-generator.sh,0.018046693500000002,0.0005262974559168023,0.018046693500000002,0.01515814,0.005497459999999999,0.017674545000000003,0.018418842,1
counto=$((2**1)) ./name-generator.bash,0.0137431225,0.0004402991291888961,0.0137431225,0.01071764,0.00626646,0.013431784,0.014054461,1
counto=$((2**1)) ./name-generator.fish,0.5917787990000001,0.012293759911922846,0.5917787990000001,0.6141236400000001,0.16486995999999998,0.583085798,0.6004718,1
counto=$((2**1)) ./name-generator.zsh,0.012557577,0.0001309604185164359,0.012557577,0.01153964,0.00439596,0.012464974,0.01265018,1
counto=$((2**1)) ./name-generator.js,0.025885937000000005,0.002543159036012099,0.025885937000000005,0.02163064,0.00662896,0.024087652000000005,0.027684222,1
counto=$((2**1)) ./name-generator.ts,0.056931357,0.0036587727183986164,0.056931357,0.05852214,0.013392959999999999,0.054344214,0.0595185,1
counto=$((2**1)) ./name-generator.jl,0.5806136125000001,0.009337385350654941,0.5806136125000001,0.49201913999999997,0.08603496,0.574011084,0.5872161410000001,1
counto=$((2**1)) java -jar ./name-generator.jar,0.07448982600000001,0.01467013932831076,0.07448982600000001,0.12427263999999999,0.029787459999999995,0.06411647100000001,0.08486318100000001,1
counto=$((2**1)) ./name-generator.el,0.08514560100000002,0.0025411183258415965,0.08514560100000002,0.06902913999999999,0.01545046,0.08334875900000001,0.08694244300000001,1
counto=$((2**1)) ./name-generator.pl,0.013614645,0.000027942031565367512,0.013614645,0.01006964,0.0033939599999999997,0.013594887,0.013634403,1
counto=$((2**1)) ./name-generator_d,0.00431966,0.00023909543013616945,0.00431966,0.00425764,0,0.0041505940000000005,0.004488726,1
counto=$((2**1)) ./name-generator.r,0.16596369849999998,0.00943941095968516,0.16596369849999998,0.13018564,0.03358596,0.159289027,0.17263836999999999,1
counto=$((2**1)) ./name-generator.m,0.48197002850000004,0.021393643651126403,0.48197002850000004,0.33201413999999996,0.12575596,0.466842438,0.49709761900000005,1
counto=$((2**1)) ./name-generator.php,0.014613844,0.001615615958431336,0.014613844,0.00511614,0.009294460000000001,0.013471431,0.015756257000000003,1
counto=$((2**1)) ./name-generator.ml,0.07823603100000001,0.0009376688466873592,0.07823603100000001,0.06937114,0.00779596,0.077572999,0.078899063,1
counto=$((2**1)) ./name-generator.rb,0.071203668,0.002199787983067917,0.071203668,0.05294014,0.017613959999999998,0.069648183,0.07275915300000001,1
counto=$((2**1)) ./name-generator.raku,0.25661461,0.01735368875887321,0.25661461,0.29630663999999995,0.05297396,0.244343699,0.268885521,1
counto=$((2**1)) ./name-generator.rkt,0.33345276300000004,0.004057074654532478,0.33345276300000004,0.27004863999999995,0.06131046,0.33058397800000006,0.336321548,1
counto=$((2**1)) ./name-generator.dart,0.187855155,0.005513414810501567,0.187855155,0.23408363999999998,0.06572096,0.183956582,0.191753728,1
counto=$((2**1)) ./name-generator.lua,0.019370330500000005,0.0010190165321154023,0.019370330500000005,0.011821640000000001,0.00741696,0.018649777000000003,0.020090884000000003,1
counto=$((2**1)) java NameGenerator,0.050488054500000004,0.0024474655682073477,0.050488054500000004,0.08357413999999999,0.00905146,0.048757435,0.05221867400000001,1
counto=$((2**1)) scala NameGeneratorScala,0.36964370700000004,0.021829865602614937,0.36964370700000004,0.75639514,0.06119146,0.35420766100000006,0.385079753,1
counto=$((2**1)) cabal run,0.0626905635,0.00039915824244589885,0.0626905635,0.038284639999999995,0.015014959999999997,0.062408316000000005,0.062972811,1
counto=$((2**1)) rust/target/debug/name-generator,0.005358067500000001,0.00003994375496244677,0.005358067500000001,0.00550114,0,0.005329823000000001,0.005386312000000001,1
counto=$((2**1)) ./name-generator-sync.js,0.024018973000000002,0.0011860401035791322,0.024018973000000002,0.01499514,0.00914296,0.023180316000000003,0.024857630000000002,1
counto=$((2**1)) ./name-generator.exs,0.35763897000000006,0.023513970509658474,0.35763897000000006,1.15724414,0.16753095999999998,0.34101208200000005,0.37426585800000006,1
counto=$((2**1)) erl -noshell -s name_generator name_generator -s init stop,1.1648437795,0.001896715652690305,1.1648437795,0.43787864,0.07192396000000001,1.163502599,1.16618496,1
counto=$((2**1)) ./name-generator.py,0.082784483,0.0001232062855539385,0.082784483,0.06322813999999999,0.02040046,0.08269736300000001,0.082871603,1
counto=$((2**2)) ./name-generator,0.0041268045,0.0015167942502266084,0.0041268045,0.00271764,0.0014259799999999999,0.0030542690000000005,0.00519934,2
