command,mean,stddev,median,user,system,min,max,parameter_num_count
counto=$((2**1)) ./name-generator,0.008222168180000001,0.0005956593396069598,0.008325799180000001,0.005350199999999999,0.002509093333333333,0.007581493180000001,0.00875921218,1
counto=$((2**1)) ./name-generator_cpp,0.01745422184666667,0.0003298171163240821,0.017557202180000002,0.015186533333333333,0.0024785066666666664,0.017085201180000002,0.01772026218,1
counto=$((2**1)) ./name-generator_go,0.009440100180000001,0.0002825752888718333,0.00938559918,0.0022144666666666668,0.008019759999999999,0.009188745180000001,0.009745956180000001,1
counto=$((2**1)) ./name-generator.js,0.10094497151333336,0.01037220530067904,0.10126096918000001,0.08283386666666667,0.020720426666666666,0.09041837818000001,0.11115556718000001,1
counto=$((2**1)) ./name-generator.ts,0.19462651584666668,0.0021894981440390227,0.19561655818,0.16451953333333333,0.06736509333333332,0.19211685718000002,0.19614613218000002,1
counto=$((2**1)) java -jar ./name-generator.jar,0.20986062984666673,0.009130655567645809,0.21448075918000004,0.35403386666666664,0.05723942666666667,0.19934327118000003,0.21575785918000004,1
counto=$((2**1)) ./name-generator.pl,0.052263338513333334,0.00207169830943705,0.05281751118,0.03795286666666666,0.01306376,0.04997091018,0.05400159418,1
counto=$((2**1)) ./name-generator.php,0.03646886584666667,0.000563380826803976,0.03631695518,0.022995866666666667,0.012973426666666668,0.03599701618,0.03709262618,1
counto=$((2**1)) ./name-generator.ml,0.24254354284666668,0.0025494669995168267,0.24281202818000003,0.22422353333333334,0.01644509333333333,0.23987045818000002,0.24494814218000002,1
counto=$((2**1)) ./name-generator.rb,0.19626627051333337,0.008982029646269785,0.20083098118000003,0.14262353333333333,0.05172276,0.18591859318000004,0.20204923718000004,1
counto=$((2**1)) ./name-generator.lua,0.049782889180000005,0.0015081351132106814,0.04908716618,0.033689533333333334,0.015577093333333333,0.04874819918,0.05151330218,1
counto=$((2**1)) java NameGenerator,0.12778106218,0.00557318606494804,0.12611867618000003,0.17814786666666663,0.048819426666666665,0.12322822718,0.13399628318,1
counto=$((2**1)) scala NameGeneratorScala,0.97207350918,0.01804770847628007,0.97506897818,1.9241548666666664,0.1538164266666667,0.95271547918,0.98843607018,1
counto=$((2**1)) cabal run,0.17124528351333335,0.0011606995699130495,0.17184409718000002,0.11051553333333335,0.05162042666666667,0.16990746918000002,0.17198428418000003,1
counto=$((2**1)) $HOME/.cargo/target/debug/name-generator,0.016838763513333337,0.0012691935439704746,0.016570309180000003,0.013608533333333334,0.00282784,0.015725272180000003,0.018220709180000003,1
counto=$((2**1)) ./name-generator.exs,1.1359432538466667,0.021462172465660716,1.13080823318,3.9101948666666666,0.54821876,1.1175143711800002,1.15950715718,1
counto=$((2**1)) ./name-generator.py,0.19490740318,0.002214147954569206,0.19614347418000003,0.12007186666666665,0.07497542666666666,0.19235118618000002,0.19622754918000002,1
counto=$((2**2)) ./name-generator,0.01412421218,0.00006838040441530103,0.01415688618,0.011803866666666668,0.002003093333333333,0.014045624179999999,0.014170126180000001,2
counto=$((2**2)) ./name-generator_cpp,0.017067425846666668,0.00044133986288271413,0.017190709180000003,0.012766533333333335,0.004521506666666666,0.016577553180000003,0.01743401518,2
counto=$((2**2)) ./name-generator_go,0.008482331513333335,0.0005374598999705316,0.00861621918,0.0044298666666666665,0.004459426666666666,0.00789058418,0.008940191180000001,2
counto=$((2**2)) ./name-generator.js,0.09514117718,0.0059503984765915474,0.09382741618,0.06912686666666666,0.03061476,0.08995744418,0.10163867118,2
counto=$((2**2)) ./name-generator.ts,0.19636261851333336,0.005592676256984696,0.19350320818000002,0.1786442,0.057025093333333325,0.19277775918000004,0.20280688818000003,2
counto=$((2**2)) java -jar ./name-generator.jar,0.2003226075133334,0.003185882788044829,0.19972141618000003,0.3414052,0.057489759999999994,0.19748015118000004,0.20376625518000002,2
counto=$((2**2)) ./name-generator.pl,0.05368848718,0.000923498816935357,0.05340778218,0.0462512,0.00658576,0.05293791118,0.05471976818,2
counto=$((2**2)) ./name-generator.php,0.039376709180000004,0.00040715594865726833,0.03946473618,0.016993533333333335,0.021654093333333332,0.03893274018,0.03973265118,2
counto=$((2**2)) ./name-generator.ml,0.24791610451333335,0.0033043860483857423,0.24760047518,0.2216732,0.024073426666666665,0.24478085818000003,0.25136698018000003,2
counto=$((2**2)) ./name-generator.rb,0.19496511084666668,0.0047218998928651845,0.19665372718000002,0.13646753333333334,0.05680942666666666,0.18963106218000003,0.19861054318000002,2
counto=$((2**2)) ./name-generator.lua,0.04852201384666666,0.0005927434567309338,0.04823086718,0.03435186666666667,0.01380676,0.04813114518,0.049204029180000004,2
counto=$((2**2)) java NameGenerator,0.12104407818,0.003167974248312161,0.11960159118000001,0.17109953333333336,0.045611426666666656,0.11885405318,0.12467659018,2
counto=$((2**2)) scala NameGeneratorScala,0.9881462931800001,0.03162088372760823,0.98940309118,1.9331892,0.14582176,0.95591574818,1.01912004018,2
counto=$((2**2)) cabal run,0.1734732808466667,0.004748089137246407,0.17161620618000004,0.12182053333333333,0.04560076,0.16993440218000003,0.17886923418000003,2
counto=$((2**2)) $HOME/.cargo/target/debug/name-generator,0.01657712918,0.0010008278644996853,0.016403579180000002,0.013354866666666666,0.0032028399999999998,0.015674426180000003,0.017653382180000003,2
counto=$((2**2)) ./name-generator.exs,1.1271392025133333,0.05463327811898877,1.09652159518,3.9383698666666667,0.52561476,1.09468068818,1.1902153241800002,2
counto=$((2**2)) ./name-generator.py,0.20442723684666667,0.01270806788566242,0.20494350118000002,0.11762620000000001,0.08879642666666665,0.19146890418,0.21686930518000003,2
counto=$((2**3)) ./name-generator,0.025324241180000002,0.0007558955417675127,0.025615861180000005,0.0220312,0.0030917600000000003,0.024465973180000003,0.025890889180000005,3
counto=$((2**3)) ./name-generator_cpp,0.017670595846666668,0.0014697857630928152,0.017051806180000004,0.012271533333333334,0.00505976,0.016611380180000003,0.01934860118,3
counto=$((2**3)) ./name-generator_go,0.008524793513333332,0.000301545252594587,0.00840631218,0.0018132000000000003,0.007019426666666666,0.00830048318,0.00886758518,3
